Timestamp,Voltage (V),Current (A)
2025-04-18T11:44:02.978Z,0,0.162
2025-04-18T11:44:05.042Z,0,0.17
2025-04-18T11:44:07.090Z,0,0.17
2025-04-18T11:44:09.138Z,0,0.171
2025-04-18T11:44:11.186Z,0,0.169
2025-04-18T11:44:13.234Z,0,0.169
2025-04-18T11:44:15.282Z,0,0.169
2025-04-18T11:44:17.330Z,0,0.166
2025-04-18T11:44:19.378Z,0,0.171
2025-04-18T11:44:21.425Z,0,0.17
2025-04-18T11:44:23.474Z,0,0.17
2025-04-18T11:44:25.522Z,0,0.166
2025-04-18T11:44:27.581Z,0,0.167
2025-04-18T11:44:29.629Z,0,0.167
2025-04-18T11:44:31.677Z,0,0.167
2025-04-18T11:44:33.724Z,0,0.168
2025-04-18T11:44:35.772Z,0,0.17
2025-04-18T11:44:37.820Z,0,0.171
2025-04-18T11:44:39.868Z,0,0.169
2025-04-18T11:44:41.916Z,0,0.17
2025-04-18T11:44:43.964Z,0,0.168
2025-04-18T11:44:46.012Z,0,0.176
2025-04-18T11:44:48.060Z,0,0.174
2025-04-18T11:44:50.108Z,0,0.169
2025-04-18T11:44:52.155Z,0,0.171
2025-04-18T11:44:54.204Z,0,0.177
2025-04-18T11:44:56.252Z,0,0.173
2025-04-18T11:44:58.300Z,0,0.17
2025-04-18T11:45:00.347Z,0,0.177
2025-04-18T11:45:02.395Z,0,0.178
2025-04-18T11:45:04.443Z,0,0.172
2025-04-18T11:45:06.491Z,0,0.171
2025-04-18T11:45:08.539Z,0,0.179
2025-04-18T11:45:10.587Z,0,0.171
2025-04-18T11:45:12.635Z,0,0.182
2025-04-18T11:45:14.683Z,0,0.171
2025-04-18T11:45:16.731Z,0,0.169
2025-04-18T11:45:18.779Z,0,0.165
2025-04-18T11:45:20.827Z,227,0.466
2025-04-18T11:45:22.875Z,229,0.471
2025-04-18T11:45:24.923Z,231,0.468
2025-04-18T11:45:26.971Z,231,0.466
2025-04-18T11:45:29.014Z,228,0.467
2025-04-18T11:45:31.062Z,228,0.472
2025-04-18T11:45:33.110Z,229,0.467
2025-04-18T11:45:35.174Z,231,0.464
2025-04-18T11:45:37.222Z,231,0.459
2025-04-18T11:45:39.270Z,229,0.466
2025-04-18T11:45:41.318Z,227,0.471
2025-04-18T11:45:43.366Z,228,0.468
2025-04-18T11:45:45.414Z,230,0.47
2025-04-18T11:45:47.462Z,231,0.463
2025-04-18T11:45:49.511Z,229,0.467
2025-04-18T11:45:51.557Z,226,0.47
2025-04-18T11:45:53.606Z,227,0.469
2025-04-18T11:45:55.654Z,227,0.469
2025-04-18T11:45:57.701Z,228,0.464
2025-04-18T11:45:59.750Z,229,0.459
2025-04-18T11:46:01.798Z,228,0.461
2025-04-18T11:46:03.846Z,227,0.467
2025-04-18T11:46:05.894Z,226,0.47
2025-04-18T11:46:07.942Z,227,0.467
2025-04-18T11:46:09.990Z,228,0.469
2025-04-18T11:46:12.038Z,229,0.466
2025-04-18T11:46:14.085Z,228,0.462
2025-04-18T11:46:16.133Z,226,0.467
2025-04-18T11:46:18.181Z,226,0.468
2025-04-18T11:46:20.230Z,227,0.467
2025-04-18T11:46:22.277Z,229,0.465
2025-04-18T11:46:24.325Z,230,0.46
2025-04-18T11:46:26.373Z,230,0.459
2025-04-18T11:46:28.421Z,230,0.456
2025-04-18T11:46:30.471Z,229,0.461
2025-04-18T11:46:32.519Z,228,0.466
2025-04-18T11:46:34.567Z,228,0.466
2025-04-18T11:46:36.615Z,227,0.465
2025-04-18T11:46:38.663Z,227,0.466
2025-04-18T11:46:40.711Z,227,0.463
2025-04-18T11:46:42.759Z,227,0.469
2025-04-18T11:46:44.806Z,228,0.467
2025-04-18T11:46:46.854Z,229,0.467
2025-04-18T11:46:48.902Z,229,0.466
2025-04-18T11:46:50.950Z,229,0.466
2025-04-18T11:46:52.998Z,230,0.466
2025-04-18T11:46:55.046Z,230,0.465
2025-04-18T11:46:57.094Z,230,0.467
2025-04-18T11:46:59.142Z,182,0.163
2025-04-18T11:47:01.190Z,0,0.167
2025-04-18T11:47:03.238Z,0,0.168
2025-04-18T11:47:05.286Z,0,0.162
2025-04-18T11:47:07.350Z,0,0.165
2025-04-18T11:47:09.398Z,0,0.158
2025-04-18T11:47:11.446Z,0,0.162
2025-04-18T11:47:13.493Z,0,0.162
2025-04-18T11:47:15.542Z,0,0.168
2025-04-18T11:47:17.590Z,0,0.164
2025-04-18T11:47:19.637Z,0,0.169
2025-04-18T11:47:21.686Z,0,0.168
2025-04-18T11:47:23.733Z,0,0.171
2025-04-18T11:47:25.781Z,0,0.175
2025-04-18T11:47:27.829Z,0,0.17
2025-04-18T11:47:29.877Z,0,0.176
2025-04-18T11:47:31.920Z,0,0.175
2025-04-18T11:47:33.967Z,0,0.167
2025-04-18T11:47:36.015Z,0,0.167
2025-04-18T11:47:38.063Z,0,0.169
2025-04-18T11:47:40.111Z,0,0.164
2025-04-18T11:47:42.159Z,0,0.164
2025-04-18T11:47:44.208Z,0,0.172
2025-04-18T11:47:46.256Z,0,0.168
2025-04-18T11:47:48.303Z,0,0.165
2025-04-18T11:47:50.351Z,0,0.164
2025-04-18T11:47:52.399Z,0,0.166
2025-04-18T11:47:56.495Z,229,0.461
2025-04-18T11:47:58.543Z,230,0.459
2025-04-18T11:48:00.591Z,227,0.464
2025-04-18T11:48:02.639Z,228,0.47
2025-04-18T11:48:04.687Z,230,0.468
2025-04-18T11:48:06.735Z,229,0.466
2025-04-18T11:48:08.782Z,226,0.469
2025-04-18T11:48:10.831Z,227,0.467
2025-04-18T11:48:12.879Z,230,0.457
2025-04-18T11:48:14.927Z,228,0.461
2025-04-18T11:48:16.975Z,227,0.47
2025-04-18T11:48:19.023Z,229,0.465
2025-04-18T11:48:21.071Z,229,0.468
2025-04-18T11:48:23.119Z,226,0.469
2025-04-18T11:48:25.166Z,228,0.462
2025-04-18T11:48:27.214Z,230,0.458
2025-04-18T11:48:29.263Z,227,0.468
2025-04-18T11:48:31.311Z,227,0.469
2025-04-18T11:48:33.367Z,230,0.47
2025-04-18T11:48:35.414Z,227,0.472
2025-04-18T11:48:37.478Z,229,0.466
2025-04-18T11:48:39.527Z,229,0.459
2025-04-18T11:48:41.574Z,227,0.464
2025-04-18T11:48:43.622Z,227,0.473
2025-04-18T11:48:45.670Z,230,0.469
2025-04-18T11:48:47.718Z,229,0.465
2025-04-18T11:48:49.766Z,227,0.469
2025-04-18T11:48:51.816Z,227,0.469
2025-04-18T11:48:53.862Z,230,0.462
2025-04-18T11:48:55.910Z,229,0.465
2025-04-18T11:48:57.958Z,227,0.467
2025-04-18T11:49:00.005Z,229,0.466
2025-04-18T11:49:02.053Z,230,0.465
2025-04-18T11:49:04.101Z,227,0.467
2025-04-18T11:49:06.149Z,227,0.469
2025-04-18T11:49:08.197Z,229,0.462
2025-04-18T11:49:10.245Z,230,0.462
2025-04-18T11:49:12.293Z,227,0.469
2025-04-18T11:49:14.341Z,228,0.465
2025-04-18T11:49:16.389Z,230,0.467
2025-04-18T11:49:18.437Z,228,0.469
2025-04-18T11:49:20.485Z,227,0.466
2025-04-18T11:49:22.534Z,230,0.465
2025-04-18T11:49:24.581Z,230,0.46
2025-04-18T11:49:26.628Z,227,0.468
2025-04-18T11:49:28.677Z,228,0.469
2025-04-18T11:49:30.725Z,229,0.466
2025-04-18T11:49:32.772Z,230,0.466
2025-04-18T11:49:34.819Z,227,0.472
2025-04-18T11:49:36.867Z,227,0.469
2025-04-18T11:49:38.916Z,229,0.463
2025-04-18T11:49:40.964Z,230,0.458
2025-04-18T11:49:43.011Z,227,0.467
2025-04-18T11:49:45.060Z,227,0.472
2025-04-18T11:49:47.108Z,190,0.164
2025-04-18T11:49:49.155Z,0,0.169
2025-04-18T11:49:51.204Z,0,0.171
2025-04-18T11:49:53.252Z,0,0.17
2025-04-18T11:49:55.299Z,0,0.169
2025-04-18T11:49:57.347Z,0,0.169
2025-04-18T11:49:59.395Z,0,0.17
2025-04-18T11:50:01.444Z,0,0.168
2025-04-18T11:50:03.491Z,0,0.169
2025-04-18T11:50:05.539Z,0,0.171
2025-04-18T11:50:07.603Z,0,0.167
2025-04-18T11:50:09.651Z,0,0.165
2025-04-18T11:50:11.698Z,0,0.163
2025-04-18T11:50:13.746Z,0,0.166
2025-04-18T11:50:15.794Z,0,0.17
2025-04-18T11:50:17.842Z,0,0.167
2025-04-18T11:50:19.891Z,0,0.162
2025-04-18T11:50:21.938Z,0,0.166
2025-04-18T11:50:23.986Z,0,0.164
2025-04-18T11:50:26.034Z,0,0.16
2025-04-18T11:50:28.082Z,0,0.17
2025-04-18T11:50:30.130Z,0,0.172
2025-04-18T11:50:32.178Z,0,0.166
2025-04-18T11:50:34.226Z,0,0.163
2025-04-18T11:50:36.265Z,0,0.165
2025-04-18T11:50:38.313Z,0,0.163
2025-04-18T11:50:40.361Z,0,0.168
2025-04-18T11:50:42.409Z,0,0.174
2025-04-18T11:50:44.457Z,0,0.167
2025-04-18T11:50:46.505Z,0,0.179
2025-04-18T11:50:48.553Z,0,0.166
2025-04-18T11:50:50.601Z,0,0.167
2025-04-18T11:50:52.649Z,0,0.166
2025-04-18T11:50:54.697Z,0,0.166
2025-04-18T11:50:56.745Z,0,0.173
2025-04-18T11:50:58.793Z,0,0.163
2025-04-18T11:51:00.841Z,0,0.165
2025-04-18T11:51:02.888Z,0,0.162
2025-04-18T11:51:04.936Z,0,0.167
2025-04-18T11:51:06.985Z,0,0.169
2025-04-18T11:51:09.032Z,0,0.17
2025-04-18T11:51:11.080Z,0,0.17
2025-04-18T11:51:13.128Z,0,0.171
2025-04-18T11:51:15.176Z,0,0.171
2025-04-18T11:51:17.224Z,0,0.164
2025-04-18T11:51:19.272Z,0,0.166
2025-04-18T11:51:21.320Z,0,0.16
2025-04-18T11:51:23.368Z,0,0.164
2025-04-18T11:51:25.416Z,0,0.165
2025-04-18T11:51:27.464Z,0,0.16
2025-04-18T11:51:29.512Z,0,0.164
2025-04-18T11:51:31.560Z,0,0.162
2025-04-18T11:51:33.608Z,0,0.162
2025-04-18T11:51:35.656Z,0,0.163
2025-04-18T11:51:37.713Z,0,0.166
2025-04-18T11:51:39.777Z,0,0.161
2025-04-18T11:51:41.825Z,0,0.163
2025-04-18T11:51:43.874Z,0,0.168
2025-04-18T11:51:45.921Z,0,0.162
2025-04-18T11:51:47.969Z,226,0.47
2025-04-18T11:51:50.016Z,229,0.465
2025-04-18T11:51:52.064Z,229,0.471
2025-04-18T11:51:54.112Z,226,0.473
2025-04-18T11:51:56.160Z,230,0.46
2025-04-18T11:51:58.208Z,229,0.465
2025-04-18T11:52:00.256Z,227,0.47
2025-04-18T11:52:02.304Z,229,0.469
2025-04-18T11:52:04.352Z,227,0.474
2025-04-18T11:52:06.400Z,229,0.463
2025-04-18T11:52:08.448Z,228,0.466
2025-04-18T11:52:10.496Z,226,0.471
2025-04-18T11:52:12.544Z,228,0.469
2025-04-18T11:52:14.592Z,228,0.469
2025-04-18T11:52:16.640Z,226,0.472
2025-04-18T11:52:18.688Z,230,0.459
2025-04-18T11:52:20.736Z,226,0.469
2025-04-18T11:52:22.784Z,229,0.473
2025-04-18T11:52:24.832Z,228,0.47
2025-04-18T11:52:26.880Z,226,0.473
2025-04-18T11:52:28.928Z,229,0.46
2025-04-18T11:52:30.976Z,227,0.466
2025-04-18T11:52:33.024Z,228,0.47
2025-04-18T11:52:35.071Z,229,0.467
2025-04-18T11:52:37.119Z,226,0.468
2025-04-18T11:52:39.161Z,229,0.462
2025-04-18T11:52:41.209Z,228,0.467
2025-04-18T11:52:43.257Z,226,0.472
2025-04-18T11:52:45.305Z,229,0.468
2025-04-18T11:52:47.353Z,228,0.471
2025-04-18T11:52:49.401Z,228,0.466
2025-04-18T11:52:51.449Z,229,0.463
2025-04-18T11:52:53.497Z,226,0.469
2025-04-18T11:52:55.545Z,229,0.472
2025-04-18T11:52:57.593Z,228,0.47
2025-04-18T11:52:59.641Z,226,0.472
2025-04-18T11:53:01.689Z,229,0.464
2025-04-18T11:53:03.737Z,227,0.469
2025-04-18T11:53:05.785Z,227,0.472
2025-04-18T11:53:07.833Z,230,0.469
2025-04-18T11:53:09.897Z,227,0.473
2025-04-18T11:53:11.944Z,225,0.466
2025-04-18T11:53:13.993Z,226,0.458
2025-04-18T11:53:16.041Z,223,0.468
2025-04-18T11:53:18.088Z,226,0.47
2025-04-18T11:53:20.136Z,224,0.467
2025-04-18T11:53:22.184Z,224,0.467
2025-04-18T11:53:24.232Z,227,0.461
2025-04-18T11:53:26.280Z,224,0.467
2025-04-18T11:53:28.328Z,225,0.464
2025-04-18T11:53:30.376Z,225,0.468
2025-04-18T11:53:32.424Z,223,0.466
2025-04-18T11:53:34.472Z,226,0.462
2025-04-18T11:53:36.520Z,224,0.464
2025-04-18T11:53:38.568Z,224,0.467
2025-04-18T11:53:40.619Z,226,0.463
2025-04-18T11:53:42.667Z,223,0.465
2025-04-18T11:53:44.715Z,224,0.463
2025-04-18T11:53:46.763Z,226,0.463
2025-04-18T11:53:48.811Z,225,0.463
2025-04-18T11:53:50.859Z,223,0.465
2025-04-18T11:53:52.907Z,226,0.468
2025-04-18T11:53:54.955Z,223,0.469
2025-04-18T11:53:57.007Z,224,0.464
2025-04-18T11:53:59.051Z,226,0.46
2025-04-18T11:54:01.099Z,223,0.468
2025-04-18T11:54:03.147Z,225,0.471
2025-04-18T11:54:05.195Z,226,0.472
2025-04-18T11:54:07.242Z,223,0.466
2025-04-18T11:54:09.290Z,229,0.464
2025-04-18T11:54:11.338Z,227,0.475
2025-04-18T11:54:13.386Z,229,0.472
2025-04-18T11:54:15.434Z,227,0.473
2025-04-18T11:54:17.482Z,227,0.472
2025-04-18T11:54:19.530Z,229,0.464
2025-04-18T11:54:21.578Z,226,0.47
2025-04-18T11:54:23.626Z,228,0.475
2025-04-18T11:54:25.674Z,229,0.468
2025-04-18T11:54:27.722Z,226,0.472
2025-04-18T11:54:29.770Z,229,0.464
2025-04-18T11:54:31.818Z,227,0.47
2025-04-18T11:54:33.866Z,228,0.473
2025-04-18T11:54:35.914Z,228,0.472
2025-04-18T11:54:37.962Z,226,0.467
2025-04-18T11:54:40.026Z,229,0.463
2025-04-18T11:54:42.075Z,226,0.469
2025-04-18T11:54:44.123Z,229,0.473
2025-04-18T11:54:46.171Z,226,0.471
2025-04-18T11:54:48.219Z,228,0.461
2025-04-18T11:54:50.267Z,227,0.473
2025-04-18T11:54:52.314Z,228,0.469
2025-04-18T11:54:54.362Z,226,0.473
2025-04-18T11:54:56.410Z,229,0.459
2025-04-18T11:54:58.459Z,226,0.469
2025-04-18T11:55:00.506Z,229,0.471
2025-04-18T11:55:02.554Z,226,0.475
2025-04-18T11:55:04.602Z,229,0.461
2025-04-18T11:55:06.650Z,226,0.466
2025-04-18T11:55:08.698Z,228,0.473
2025-04-18T11:55:10.746Z,227,0.472
2025-04-18T11:55:12.794Z,227,0.469
2025-04-18T11:55:14.842Z,228,0.462
2025-04-18T11:55:16.890Z,226,0.473
2025-04-18T11:55:18.938Z,229,0.467
2025-04-18T11:55:20.986Z,226,0.474
2025-04-18T11:55:23.034Z,227,0.466
2025-04-18T11:55:25.082Z,228,0.465
2025-04-18T11:55:27.129Z,226,0.478
2025-04-18T11:55:29.177Z,229,0.473
2025-04-18T11:55:31.226Z,226,0.474
2025-04-18T11:55:33.273Z,229,0.462
2025-04-18T11:55:35.321Z,227,0.468
2025-04-18T11:55:37.369Z,229,0.472
2025-04-18T11:55:39.417Z,227,0.472
2025-04-18T11:55:41.465Z,227,0.467
2025-04-18T11:55:43.505Z,228,0.465
2025-04-18T11:55:45.552Z,226,0.469
2025-04-18T11:55:47.601Z,228,0.478
2025-04-18T11:55:49.648Z,227,0.474
2025-04-18T11:55:51.696Z,226,0.471
2025-04-18T11:55:53.744Z,229,0.464
2025-04-18T11:55:55.792Z,226,0.466
2025-04-18T11:55:57.840Z,227,0.472
2025-04-18T11:55:59.888Z,229,0.468
2025-04-18T11:56:01.936Z,226,0.47
2025-04-18T11:56:03.985Z,227,0.467
2025-04-18T11:56:06.032Z,228,0.464
2025-04-18T11:56:08.081Z,225,0.474
2025-04-18T11:56:10.145Z,229,0.471
2025-04-18T11:56:12.193Z,225,0.472
2025-04-18T11:56:14.240Z,227,0.461
2025-04-18T11:56:16.288Z,228,0.469
2025-04-18T11:56:18.336Z,227,0.471
2025-04-18T11:56:20.384Z,229,0.472
2025-04-18T11:56:22.432Z,226,0.473
2025-04-18T11:56:24.481Z,227,0.465
2025-04-18T11:56:26.528Z,229,0.464
2025-04-18T11:56:28.575Z,225,0.47
2025-04-18T11:56:30.623Z,228,0.469
2025-04-18T11:56:32.671Z,227,0.472
2025-04-18T11:56:34.719Z,226,0.473
2025-04-18T11:56:36.768Z,229,0.462
2025-04-18T11:56:38.815Z,226,0.468
2025-04-18T11:56:40.863Z,227,0.47
2025-04-18T11:56:42.911Z,229,0.475
2025-04-18T11:56:44.964Z,226,0.473
2025-04-18T11:56:47.011Z,226,0.472
2025-04-18T11:56:49.059Z,228,0.466
2025-04-18T11:56:51.107Z,227,0.467
2025-04-18T11:56:53.155Z,225,0.473
2025-04-18T11:56:55.203Z,228,0.468
2025-04-18T11:56:57.251Z,228,0.472
2025-04-18T11:56:59.299Z,226,0.471
2025-04-18T11:57:01.347Z,228,0.464
2025-04-18T11:57:03.395Z,227,0.465
2025-04-18T11:57:05.444Z,225,0.469
2025-04-18T11:57:07.491Z,227,0.47
2025-04-18T11:57:09.539Z,228,0.466
2025-04-18T11:57:11.588Z,226,0.474
2025-04-18T11:57:13.636Z,228,0.464
2025-04-18T11:57:15.683Z,227,0.461
2025-04-18T11:57:17.732Z,226,0.47
2025-04-18T11:57:19.780Z,227,0.469
2025-04-18T11:57:21.827Z,227,0.468
2025-04-18T11:57:23.875Z,226,0.47
2025-04-18T11:57:25.923Z,228,0.464
2025-04-18T11:57:27.971Z,226,0.468
2025-04-18T11:57:30.018Z,226,0.47
2025-04-18T11:57:32.066Z,228,0.471
2025-04-18T11:57:34.114Z,225,0.474
2025-04-18T11:57:36.162Z,0,0.168
2025-04-18T11:57:38.210Z,0,0.177
2025-04-18T11:57:40.258Z,0,0.17
2025-04-18T11:57:42.322Z,0,0.171
2025-04-18T11:57:44.370Z,0,0.165
2025-04-18T11:57:46.425Z,0,0.168
2025-04-18T11:57:48.472Z,0,0.171
2025-04-18T11:57:50.521Z,0,0.169
2025-04-18T11:57:52.568Z,0,0.168
2025-04-18T11:57:54.616Z,0,0.166
2025-04-18T11:57:56.664Z,0,0.168
2025-04-18T11:57:58.712Z,0,0.168
2025-04-18T11:58:00.760Z,0,0.165
2025-04-18T11:58:02.808Z,0,0.164
2025-04-18T11:58:04.856Z,0,0.164
2025-04-18T11:58:06.904Z,0,0.17
2025-04-18T11:58:08.953Z,0,0.162
2025-04-18T11:58:11.001Z,0,0.169
2025-04-18T11:58:13.048Z,0,0.166
2025-04-18T11:58:15.096Z,0,0.165
2025-04-18T11:58:17.144Z,0,0.171
2025-04-18T11:58:19.193Z,0,0.167
2025-04-18T11:58:21.240Z,0,0.169
2025-04-18T11:58:23.288Z,0,0.171
2025-04-18T11:58:25.336Z,0,0.17
2025-04-18T11:58:27.384Z,0,0.166
2025-04-18T11:58:29.432Z,0,0.167
2025-04-18T11:58:31.480Z,0,0.167
2025-04-18T11:58:33.528Z,0,0.163
2025-04-18T11:58:35.576Z,0,0.167
2025-04-18T11:58:37.624Z,0,0.168
2025-04-18T11:58:39.672Z,0,0.167
2025-04-18T11:58:41.720Z,225,0.467
2025-04-18T11:58:43.767Z,228,0.466
2025-04-18T11:58:45.815Z,228,0.468
2025-04-18T11:58:47.862Z,225,0.466
2025-04-18T11:58:49.910Z,225,0.468
2025-04-18T11:58:51.957Z,228,0.463
2025-04-18T11:58:54.006Z,228,0.46
2025-04-18T11:58:56.054Z,226,0.465
2025-04-18T11:58:58.101Z,226,0.472
2025-04-18T11:59:00.151Z,228,0.468
2025-04-18T11:59:02.198Z,229,0.464
2025-04-18T11:59:04.262Z,227,0.469
2025-04-18T11:59:06.309Z,225,0.468
2025-04-18T11:59:08.357Z,227,0.465
2025-04-18T11:59:10.405Z,229,0.46
2025-04-18T11:59:12.454Z,227,0.458
2025-04-18T11:59:14.501Z,226,0.469
2025-04-18T11:59:16.549Z,227,0.471
2025-04-18T11:59:18.597Z,228,0.469
2025-04-18T11:59:20.646Z,228,0.467
2025-04-18T11:59:22.693Z,227,0.468
2025-04-18T11:59:24.741Z,225,0.469
2025-04-18T11:59:26.789Z,226,0.469
2025-04-18T11:59:28.837Z,227,0.464
2025-04-18T11:59:30.885Z,229,0.462
2025-04-18T11:59:32.933Z,228,0.46
2025-04-18T11:59:34.981Z,225,0.466
2025-04-18T11:59:37.028Z,225,0.468
2025-04-18T11:59:39.077Z,226,0.47
2025-04-18T11:59:41.124Z,228,0.469
2025-04-18T11:59:43.172Z,228,0.468
2025-04-18T11:59:45.220Z,226,0.468
2025-04-18T11:59:47.275Z,226,0.468
2025-04-18T11:59:49.318Z,227,0.463
2025-04-18T11:59:51.366Z,229,0.461
2025-04-18T11:59:53.414Z,229,0.46
2025-04-18T11:59:55.462Z,228,0.465
2025-04-18T11:59:57.510Z,226,0.468
2025-04-18T11:59:59.558Z,227,0.466
2025-04-18T12:00:01.606Z,228,0.467
2025-04-18T12:00:03.654Z,228,0.465
2025-04-18T12:00:05.702Z,228,0.466
2025-04-18T12:00:07.749Z,226,0.466
2025-04-18T12:00:09.797Z,226,0.469
2025-04-18T12:00:11.845Z,228,0.46
2025-04-18T12:00:13.893Z,230,0.459
2025-04-18T12:00:15.942Z,229,0.461
2025-04-18T12:00:17.990Z,227,0.463
2025-04-18T12:00:20.038Z,227,0.467
2025-04-18T12:00:22.086Z,228,0.468
2025-04-18T12:00:24.133Z,229,0.466
2025-04-18T12:00:26.181Z,230,0.467
2025-04-18T12:00:28.229Z,230,0.467
2025-04-18T12:00:30.277Z,227,0.468
2025-04-18T12:00:32.326Z,227,0.467
2025-04-18T12:00:34.389Z,227,0.467
2025-04-18T12:00:36.437Z,229,0.463
2025-04-18T12:00:38.485Z,230,0.462
2025-04-18T12:00:40.533Z,230,0.46
2025-04-18T12:00:42.581Z,230,0.457
2025-04-18T12:00:44.629Z,228,0.466
2025-04-18T12:00:46.677Z,227,0.465
2025-04-18T12:00:48.725Z,191,0.155
2025-04-18T12:00:50.769Z,0,0.162
2025-04-18T12:00:52.817Z,0,0.164
2025-04-18T12:00:54.865Z,0,0.161
2025-04-18T12:00:56.913Z,0,0.164
2025-04-18T12:00:58.961Z,0,0.163
2025-04-18T12:01:01.008Z,0,0.16
2025-04-18T12:01:03.057Z,0,0.16
2025-04-18T12:01:05.105Z,0,0.158
2025-04-18T12:01:07.152Z,0,0.159
2025-04-18T12:01:09.200Z,0,0.162
2025-04-18T12:01:11.248Z,0,0.161
2025-04-18T12:01:13.296Z,0,0.158
2025-04-18T12:01:15.344Z,0,0.16
2025-04-18T12:01:17.393Z,0,0.164
2025-04-18T12:01:19.440Z,0,0.166
2025-04-18T12:01:21.488Z,0,0.158
2025-04-18T12:01:23.536Z,0,0.162
2025-04-18T12:01:25.584Z,0,0.16
2025-04-18T12:01:27.631Z,0,0.166
2025-04-18T12:01:29.680Z,0,0.163
2025-04-18T12:01:31.727Z,0,0.163
2025-04-18T12:01:33.776Z,0,0.162
2025-04-18T12:01:35.823Z,0,0.16
2025-04-18T12:01:37.872Z,0,0.165
2025-04-18T12:01:39.919Z,0,0.167
2025-04-18T12:01:41.967Z,0,0.16
2025-04-18T12:01:44.015Z,0,0.158
2025-04-18T12:01:46.063Z,0,0.155
2025-04-18T12:01:48.111Z,0,0.163
2025-04-18T12:01:50.159Z,0,0.163
2025-04-18T12:01:52.253Z,0,0.158
2025-04-18T12:01:54.259Z,0,0.158
2025-04-18T12:01:56.307Z,0,0.16
2025-04-18T12:01:58.371Z,0,0.16
2025-04-18T12:02:00.418Z,0,0.161
2025-04-18T12:02:02.466Z,0,0.159
2025-04-18T12:02:04.514Z,0,0.162
2025-04-18T12:02:06.562Z,0,0.163
2025-04-18T12:02:08.610Z,0,0.17
2025-04-18T12:02:10.659Z,0,0.16
2025-04-18T12:02:12.707Z,0,0.161
2025-04-18T12:02:14.754Z,0,0.156
2025-04-18T12:02:16.802Z,0,0.166
2025-04-18T12:02:18.850Z,0,0.162
2025-04-18T12:02:20.898Z,0,0.162
2025-04-18T12:02:22.946Z,0,0.163
2025-04-18T12:02:24.994Z,0,0.165
2025-04-18T12:02:27.043Z,0,0.161
2025-04-18T12:02:29.090Z,0,0.164
2025-04-18T12:02:31.138Z,0,0.169
2025-04-18T12:02:33.186Z,0,0.162
2025-04-18T12:02:35.234Z,0,0.159
2025-04-18T12:02:37.282Z,0,0.159
2025-04-18T12:02:39.329Z,0,0.163
2025-04-18T12:02:41.377Z,0,0.16
2025-04-18T12:02:43.425Z,0,0.158
2025-04-18T12:02:45.473Z,0,0.164
2025-04-18T12:02:47.527Z,0,0.162
2025-04-18T12:02:49.569Z,0,0.159
2025-04-18T12:02:51.617Z,0,0.159
2025-04-18T12:02:53.665Z,0,0.158
2025-04-18T12:02:55.713Z,0,0.16
2025-04-18T12:02:57.761Z,0,0.157
2025-04-18T12:02:59.809Z,0,0.162
2025-04-18T12:03:01.857Z,0,0.163
2025-04-18T12:03:03.905Z,0,0.163
2025-04-18T12:03:05.953Z,0,0.164
2025-04-18T12:03:08.001Z,0,0.164
2025-04-18T12:03:10.048Z,0,0.162
2025-04-18T12:03:12.097Z,0,0.157
2025-04-18T12:03:14.145Z,0,0.164
2025-04-18T12:03:16.192Z,0,0.167
2025-04-18T12:03:18.240Z,0,0.167
2025-04-18T12:03:20.288Z,0,0.166
2025-04-18T12:03:22.336Z,0,0.163
2025-04-18T12:03:24.384Z,0,0.165
2025-04-18T12:03:26.433Z,0,0.159
2025-04-18T12:03:28.496Z,0,0.165
2025-04-18T12:03:30.545Z,0,0.164
2025-04-18T12:03:32.593Z,0,0.164
2025-04-18T12:03:34.640Z,0,0.161
2025-04-18T12:03:36.688Z,0,0.159
2025-04-18T12:03:38.736Z,0,0.167
2025-04-18T12:03:40.784Z,0,0.165
2025-04-18T12:03:42.832Z,0,0.164
2025-04-18T12:03:44.881Z,0,0.162
2025-04-18T12:03:46.928Z,0,0.168
2025-04-18T12:03:48.976Z,0,0.163
2025-04-18T12:03:51.023Z,0,0.155
2025-04-18T12:03:53.071Z,0,0.168
2025-04-18T12:03:55.119Z,0,0.167
2025-04-18T12:03:57.167Z,0,0.164
2025-04-18T12:03:59.215Z,0,0.165
2025-04-18T12:04:01.263Z,0,0.167
2025-04-18T12:04:03.311Z,0,0.17
2025-04-18T12:04:05.359Z,0,0.166
2025-04-18T12:04:07.407Z,0,0.164
2025-04-18T12:04:09.455Z,0,0.164
2025-04-18T12:04:11.503Z,0,0.163
2025-04-18T12:04:13.551Z,0,0.165
2025-04-18T12:04:15.598Z,0,0.165
2025-04-18T12:04:17.646Z,0,0.163
2025-04-18T12:04:19.695Z,0,0.162
2025-04-18T12:04:21.743Z,0,0.16
2025-04-18T12:04:23.790Z,0,0.163
2025-04-18T12:04:25.839Z,0,0.16
2025-04-18T12:04:27.886Z,0,0.162
2025-04-18T12:04:29.934Z,0,0.163
2025-04-18T12:04:31.982Z,0,0.163
2025-04-18T12:04:34.030Z,0,0.161
2025-04-18T12:04:36.081Z,0,0.162
2025-04-18T12:04:38.126Z,0,0.161
2025-04-18T12:04:40.174Z,0,0.163
2025-04-18T12:04:42.223Z,0,0.162
2025-04-18T12:04:44.270Z,0,0.157
2025-04-18T12:04:46.318Z,0,0.155
